Fecha,ClaveEstado,Estado,NivelSemaforo
16/01/2021,12,Guerrero,3
17/01/2021,12,Guerrero,3
04/01/2021,13,Hidalgo,3
05/01/2021,13,Hidalgo,3
06/01/2021,13,Hidalgo,3
07/01/2021,13,Hidalgo,3
08/01/2021,13,Hidalgo,3
09/01/2021,13,Hidalgo,3
10/01/2021,13,Hidalgo,3
11/01/2021,13,Hidalgo,3
12/01/2021,13,Hidalgo,3
13/01/2021,13,Hidalgo,3
14/01/2021,13,Hidalgo,3
15/01/2021,13,Hidalgo,3
16/01/2021,13,Hidalgo,3
17/01/2021,13,Hidalgo,3
04/01/2021,14,Jalisco,3
05/01/2021,14,Jalisco,3
06/01/2021,14,Jalisco,3
07/01/2021,14,Jalisco,3
08/01/2021,14,Jalisco,3
09/01/2021,14,Jalisco,3
10/01/2021,14,Jalisco,3
11/01/2021,14,Jalisco,3
12/01/2021,14,Jalisco,3
13/01/2021,14,Jalisco,3
14/01/2021,14,Jalisco,3
15/01/2021,14,Jalisco,3
16/01/2021,14,Jalisco,3
17/01/2021,14,Jalisco,3
04/01/2021,15,EdoMex,4
05/01/2021,15,EdoMex,4
06/01/2021,15,EdoMex,4
07/01/2021,15,EdoMex,4
08/01/2021,15,EdoMex,4
09/01/2021,15,EdoMex,4
10/01/2021,15,EdoMex,4
11/01/2021,15,EdoMex,4
12/01/2021,15,EdoMex,4
13/01/2021,15,EdoMex,4
14/01/2021,15,EdoMex,4
15/01/2021,15,EdoMex,4
16/01/2021,15,EdoMex,4
17/01/2021,15,EdoMex,4
04/01/2021,16,Michoacán,3
05/01/2021,16,Michoacán,3
06/01/2021,16,Michoacán,3
07/01/2021,16,Michoacán,3
08/01/2021,16,Michoacán,3
09/01/2021,16,Michoacán,3
10/01/2021,16,Michoacán,3
11/01/2021,16,Michoacán,3
12/01/2021,16,Michoacán,3
13/01/2021,16,Michoacán,3
14/01/2021,16,Michoacán,3
15/01/2021,16,Michoacán,3
16/01/2021,16,Michoacán,3
17/01/2021,16,Michoacán,3
04/01/2021,17,Morelos,4
05/01/2021,17,Morelos,4
06/01/2021,17,Morelos,4
07/01/2021,17,Morelos,4
08/01/2021,17,Morelos,4
09/01/2021,17,Morelos,4
10/01/2021,17,Morelos,4
11/01/2021,17,Morelos,4
12/01/2021,17,Morelos,4
13/01/2021,17,Morelos,4
14/01/2021,17,Morelos,4
15/01/2021,17,Morelos,4
16/01/2021,17,Morelos,4
17/01/2021,17,Morelos,4
04/01/2021,18,Nayarit,3
05/01/2021,18,Nayarit,3
06/01/2021,18,Nayarit,3
07/01/2021,18,Nayarit,3
08/01/2021,18,Nayarit,3
09/01/2021,18,Nayarit,3
10/01/2021,18,Nayarit,3
11/01/2021,18,Nayarit,3
12/01/2021,18,Nayarit,3
13/01/2021,18,Nayarit,3
14/01/2021,18,Nayarit,3
15/01/2021,18,Nayarit,3
16/01/2021,18,Nayarit,3
17/01/2021,18,Nayarit,3
04/01/2021,19,Nuevo León,3
05/01/2021,19,Nuevo León,3
06/01/2021,19,Nuevo León,3
07/01/2021,19,Nuevo León,3
08/01/2021,19,Nuevo León,3
09/01/2021,19,Nuevo León,3
10/01/2021,19,Nuevo León,3
11/01/2021,19,Nuevo León,3
12/01/2021,19,Nuevo León,3
13/01/2021,19,Nuevo León,3
14/01/2021,19,Nuevo León,3
15/01/2021,19,Nuevo León,3
16/01/2021,19,Nuevo León,3
17/01/2021,19,Nuevo León,3
04/01/2021,20,Veracruz,2
05/01/2021,20,Veracruz,2
06/01/2021,20,Veracruz,2
07/01/2021,20,Veracruz,2
08/01/2021,20,Veracruz,2
09/01/2021,20,Veracruz,2
10/01/2021,20,Veracruz,2
11/01/2021,20,Veracruz,2
12/01/2021,20,Veracruz,2
13/01/2021,20,Veracruz,2
14/01/2021,20,Veracruz,2
15/01/2021,20,Veracruz,2
16/01/2021,20,Veracruz,2
17/01/2021,20,Veracruz,2
04/01/2021,20,Oaxaca,3
05/01/2021,20,Oaxaca,3
06/01/2021,20,Oaxaca,3
07/01/2021,20,Oaxaca,3
08/01/2021,20,Oaxaca,3
09/01/2021,20,Oaxaca,3
10/01/2021,20,Oaxaca,3
11/01/2021,20,Oaxaca,3
12/01/2021,20,Oaxaca,3
13/01/2021,20,Oaxaca,3
14/01/2021,20,Oaxaca,3
15/01/2021,20,Oaxaca,3
16/01/2021,20,Oaxaca,3
17/01/2021,20,Oaxaca,3
04/01/2021,21,Puebla,3
05/01/2021,21,Puebla,3
06/01/2021,21,Puebla,3
07/01/2021,21,Puebla,3
08/01/2021,21,Puebla,3
09/01/2021,21,Puebla,3
10/01/2021,21,Puebla,3
11/01/2021,21,Puebla,3
12/01/2021,21,Puebla,3
13/01/2021,21,Puebla,3
14/01/2021,21,Puebla,3
15/01/2021,21,Puebla,3
16/01/2021,21,Puebla,3
17/01/2021,21,Puebla,3
04/01/2021,22,Querétaro,3
05/01/2021,22,Querétaro,3
06/01/2021,22,Querétaro,3
07/01/2021,22,Querétaro,3
08/01/2021,22,Querétaro,3
09/01/2021,22,Querétaro,3
10/01/2021,22,Querétaro,3
11/01/2021,22,Querétaro,3
12/01/2021,22,Querétaro,3
13/01/2021,22,Querétaro,3
14/01/2021,22,Querétaro,3
15/01/2021,22,Querétaro,3
16/01/2021,22,Querétaro,3
17/01/2021,22,Querétaro,3
04/01/2021,23,Quintana Roo,3
05/01/2021,23,Quintana Roo,3
06/01/2021,23,Quintana Roo,3
07/01/2021,23,Quintana Roo,3
08/01/2021,23,Quintana Roo,3
09/01/2021,23,Quintana Roo,3
10/01/2021,23,Quintana Roo,3
11/01/2021,23,Quintana Roo,3
12/01/2021,23,Quintana Roo,3
13/01/2021,23,Quintana Roo,3
14/01/2021,23,Quintana Roo,3
15/01/2021,23,Quintana Roo,3
16/01/2021,23,Quintana Roo,3
17/01/2021,23,Quintana Roo,3
04/01/2021,24,San Luis Potosí,3
05/01/2021,24,San Luis Potosí,3
06/01/2021,24,San Luis Potosí,3
07/01/2021,24,San Luis Potosí,3
08/01/2021,24,San Luis Potosí,3
09/01/2021,24,San Luis Potosí,3
10/01/2021,24,San Luis Potosí,3
11/01/2021,24,San Luis Potosí,3
12/01/2021,24,San Luis Potosí,3
13/01/2021,24,San Luis Potosí,3
14/01/2021,24,San Luis Potosí,3
15/01/2021,24,San Luis Potosí,3
16/01/2021,24,San Luis Potosí,3
17/01/2021,24,San Luis Potosí,3
04/01/2021,25,Sinaloa,2
05/01/2021,25,Sinaloa,2
06/01/2021,25,Sinaloa,2
07/01/2021,25,Sinaloa,2
08/01/2021,25,Sinaloa,2
09/01/2021,25,Sinaloa,2
10/01/2021,25,Sinaloa,2
11/01/2021,25,Sinaloa,2
12/01/2021,25,Sinaloa,2
13/01/2021,25,Sinaloa,2
14/01/2021,25,Sinaloa,2
15/01/2021,25,Sinaloa,2
16/01/2021,25,Sinaloa,2
17/01/2021,25,Sinaloa,2
04/01/2021,26,Sonora,3
05/01/2021,26,Sonora,3
06/01/2021,26,Sonora,3
07/01/2021,26,Sonora,3
08/01/2021,26,Sonora,3
09/01/2021,26,Sonora,3
10/01/2021,26,Sonora,3
11/01/2021,26,Sonora,3
12/01/2021,26,Sonora,3
13/01/2021,26,Sonora,3
14/01/2021,26,Sonora,3
15/01/2021,26,Sonora,3
16/01/2021,26,Sonora,3
17/01/2021,26,Sonora,3
04/01/2021,27,Tabasco,3
05/01/2021,27,Tabasco,3
06/01/2021,27,Tabasco,3
07/01/2021,27,Tabasco,3
08/01/2021,27,Tabasco,3
09/01/2021,27,Tabasco,3
10/01/2021,27,Tabasco,3
11/01/2021,27,Tabasco,3
12/01/2021,27,Tabasco,3
13/01/2021,27,Tabasco,3
14/01/2021,27,Tabasco,3
15/01/2021,27,Tabasco,3
16/01/2021,27,Tabasco,3
17/01/2021,27,Tabasco,3
04/01/2021,28,Tamaulipas,2
05/01/2021,28,Tamaulipas,2
06/01/2021,28,Tamaulipas,2
07/01/2021,28,Tamaulipas,2
08/01/2021,28,Tamaulipas,2
09/01/2021,28,Tamaulipas,2
10/01/2021,28,Tamaulipas,2
11/01/2021,28,Tamaulipas,2
12/01/2021,28,Tamaulipas,2
13/01/2021,28,Tamaulipas,2
14/01/2021,28,Tamaulipas,2
15/01/2021,28,Tamaulipas,2
16/01/2021,28,Tamaulipas,2
17/01/2021,28,Tamaulipas,2
04/01/2021,29,Tlaxcala,3
05/01/2021,29,Tlaxcala,3
06/01/2021,29,Tlaxcala,3
07/01/2021,29,Tlaxcala,3
08/01/2021,29,Tlaxcala,3
09/01/2021,29,Tlaxcala,3
10/01/2021,29,Tlaxcala,3
11/01/2021,29,Tlaxcala,3
12/01/2021,29,Tlaxcala,3
13/01/2021,29,Tlaxcala,3
14/01/2021,29,Tlaxcala,3
15/01/2021,29,Tlaxcala,3
16/01/2021,29,Tlaxcala,3
17/01/2021,29,Tlaxcala,3
04/01/2021,31,Yucatán,3
05/01/2021,31,Yucatán,3
06/01/2021,31,Yucatán,3
07/01/2021,31,Yucatán,3
08/01/2021,31,Yucatán,3
09/01/2021,31,Yucatán,3
10/01/2021,31,Yucatán,3
11/01/2021,31,Yucatán,3
12/01/2021,31,Yucatán,3
13/01/2021,31,Yucatán,3
14/01/2021,31,Yucatán,3
15/01/2021,31,Yucatán,3
16/01/2021,31,Yucatán,3
17/01/2021,31,Yucatán,3
04/01/2021,32,Zacatecas,3
05/01/2021,32,Zacatecas,3
06/01/2021,32,Zacatecas,3
07/01/2021,32,Zacatecas,3
08/01/2021,32,Zacatecas,3
09/01/2021,32,Zacatecas,3
10/01/2021,32,Zacatecas,3
11/01/2021,32,Zacatecas,3
12/01/2021,32,Zacatecas,3
13/01/2021,32,Zacatecas,3
14/01/2021,32,Zacatecas,3
15/01/2021,32,Zacatecas,3
16/01/2021,32,Zacatecas,3
17/01/2021,32,Zacatecas,3
21/12/2020,1,Aguascalientes,3
22/12/2020,1,Aguascalientes,3
23/12/2020,1,Aguascalientes,3
24/12/2020,1,Aguascalientes,3
25/12/2020,1,Aguascalientes,3
26/12/2020,1,Aguascalientes,3
27/12/2020,1,Aguascalientes,3
28/12/2020,1,Aguascalientes,3
29/12/2020,1,Aguascalientes,3
30/12/2020,1,Aguascalientes,3
31/12/2020,1,Aguascalientes,3
01/01/2021,1,Aguascalientes,3
02/01/2021,1,Aguascalientes,3
03/01/2021,1,Aguascalientes,3
21/12/2020,2,Baja California,4
22/12/2020,2,Baja California,4
23/12/2020,2,Baja California,4
24/12/2020,2,Baja California,4
25/12/2020,2,Baja California,4
26/12/2020,2,Baja California,4
27/12/2020,2,Baja California,4
28/12/2020,2,Baja California,4
29/12/2020,2,Baja California,4
30/12/2020,2,Baja California,4
31/12/2020,2,Baja California,4
01/01/2021,2,Baja California,4
02/01/2021,2,Baja California,4
03/01/2021,2,Baja California,4
21/12/2020,3,Baja California Sur,3
22/12/2020,3,Baja California Sur,3
23/12/2020,3,Baja California Sur,3
24/12/2020,3,Baja California Sur,3
25/12/2020,3,Baja California Sur,3
26/12/2020,3,Baja California Sur,3
27/12/2020,3,Baja California Sur,3
28/12/2020,3,Baja California Sur,3
29/12/2020,3,Baja California Sur,3
30/12/2020,3,Baja California Sur,3
31/12/2020,3,Baja California Sur,3
01/01/2021,3,Baja California Sur,3
02/01/2021,3,Baja California Sur,3
03/01/2021,3,Baja California Sur,3
21/12/2020,4,Campeche,1
22/12/2020,4,Campeche,1
23/12/2020,4,Campeche,1
24/12/2020,4,Campeche,1
25/12/2020,4,Campeche,1
26/12/2020,4,Campeche,1
27/12/2020,4,Campeche,1
28/12/2020,4,Campeche,1
29/12/2020,4,Campeche,1
30/12/2020,4,Campeche,1
31/12/2020,4,Campeche,1
01/01/2021,4,Campeche,1
02/01/2021,4,Campeche,1
03/01/2021,4,Campeche,1
21/12/2020,5,Chiapas,1
22/12/2020,5,Chiapas,1
23/12/2020,5,Chiapas,1
24/12/2020,5,Chiapas,1
25/12/2020,5,Chiapas,1
26/12/2020,5,Chiapas,1
27/12/2020,5,Chiapas,1
28/12/2020,5,Chiapas,1
29/12/2020,5,Chiapas,1
30/12/2020,5,Chiapas,1
31/12/2020,5,Chiapas,1
01/01/2021,5,Chiapas,1
02/01/2021,5,Chiapas,1
03/01/2021,5,Chiapas,1
21/12/2020,6,Chihuahua,3
22/12/2020,6,Chihuahua,3
23/12/2020,6,Chihuahua,3
24/12/2020,6,Chihuahua,3
25/12/2020,6,Chihuahua,3
26/12/2020,6,Chihuahua,3
27/12/2020,6,Chihuahua,3
28/12/2020,6,Chihuahua,3
29/12/2020,6,Chihuahua,3
30/12/2020,6,Chihuahua,3
31/12/2020,6,Chihuahua,3
01/01/2021,6,Chihuahua,3
02/01/2021,6,Chihuahua,3
03/01/2021,6,Chihuahua,3
21/12/2020,7,CDMX,4
22/12/2020,7,CDMX,4
23/12/2020,7,CDMX,4
24/12/2020,7,CDMX,4
25/12/2020,7,CDMX,4
26/12/2020,7,CDMX,4
27/12/2020,7,CDMX,4
28/12/2020,7,CDMX,4
29/12/2020,7,CDMX,4
30/12/2020,7,CDMX,4
31/12/2020,7,CDMX,4
01/01/2021,7,CDMX,4
02/01/2021,7,CDMX,4
03/01/2021,7,CDMX,4
21/12/2020,8,Coahuila,3
22/12/2020,8,Coahuila,3
23/12/2020,8,Coahuila,3
24/12/2020,8,Coahuila,3
25/12/2020,8,Coahuila,3
26/12/2020,8,Coahuila,3
27/12/2020,8,Coahuila,3
28/12/2020,8,Coahuila,3
29/12/2020,8,Coahuila,3
30/12/2020,8,Coahuila,3
31/12/2020,8,Coahuila,3
01/01/2021,8,Coahuila,3
02/01/2021,8,Coahuila,3
03/01/2021,8,Coahuila,3
21/12/2020,9,Colima,3
22/12/2020,9,Colima,3
23/12/2020,9,Colima,3
24/12/2020,9,Colima,3
25/12/2020,9,Colima,3
26/12/2020,9,Colima,3
27/12/2020,9,Colima,3
28/12/2020,9,Colima,3
29/12/2020,9,Colima,3
30/12/2020,9,Colima,3
31/12/2020,9,Colima,3
01/01/2021,9,Colima,3
02/01/2021,9,Colima,3
03/01/2021,9,Colima,3
21/12/2020,10,Durango,3
22/12/2020,10,Durango,3
23/12/2020,10,Durango,3
24/12/2020,10,Durango,3
25/12/2020,10,Durango,3
26/12/2020,10,Durango,3
27/12/2020,10,Durango,3
28/12/2020,10,Durango,3
29/12/2020,10,Durango,3
30/12/2020,10,Durango,3
31/12/2020,10,Durango,3
01/01/2021,10,Durango,3
02/01/2021,10,Durango,3
03/01/2021,10,Durango,3
21/12/2020,11,Guanajuato,4
22/12/2020,11,Guanajuato,4
23/12/2020,11,Guanajuato,4
24/12/2020,11,Guanajuato,4
25/12/2020,11,Guanajuato,4
26/12/2020,11,Guanajuato,4
27/12/2020,11,Guanajuato,4
28/12/2020,11,Guanajuato,4
29/12/2020,11,Guanajuato,4
30/12/2020,11,Guanajuato,4
31/12/2020,11,Guanajuato,4
01/01/2021,11,Guanajuato,4
02/01/2021,11,Guanajuato,4
03/01/2021,11,Guanajuato,4
21/12/2020,12,Guerrero,3
22/12/2020,12,Guerrero,3
23/12/2020,12,Guerrero,3
24/12/2020,12,Guerrero,3
25/12/2020,12,Guerrero,3
26/12/2020,12,Guerrero,3
27/12/2020,12,Guerrero,3
28/12/2020,12,Guerrero,3
29/12/2020,12,Guerrero,3
30/12/2020,12,Guerrero,3
31/12/2020,12,Guerrero,3
01/01/2021,12,Guerrero,3
02/01/2021,12,Guerrero,3
03/01/2021,12,Guerrero,3
21/12/2020,13,Hidalgo,3
22/12/2020,13,Hidalgo,3
23/12/2020,13,Hidalgo,3
24/12/2020,13,Hidalgo,3
25/12/2020,13,Hidalgo,3
26/12/2020,13,Hidalgo,3
27/12/2020,13,Hidalgo,3
28/12/2020,13,Hidalgo,3
29/12/2020,13,Hidalgo,3
30/12/2020,13,Hidalgo,3
31/12/2020,13,Hidalgo,3
01/01/2021,13,Hidalgo,3
02/01/2021,13,Hidalgo,3
03/01/2021,13,Hidalgo,3
21/12/2020,14,Jalisco,3
22/12/2020,14,Jalisco,3
23/12/2020,14,Jalisco,3
24/12/2020,14,Jalisco,3
25/12/2020,14,Jalisco,3
26/12/2020,14,Jalisco,3
27/12/2020,14,Jalisco,3
28/12/2020,14,Jalisco,3
29/12/2020,14,Jalisco,3
30/12/2020,14,Jalisco,3
31/12/2020,14,Jalisco,3
01/01/2021,14,Jalisco,3
02/01/2021,14,Jalisco,3
03/01/2021,14,Jalisco,3
21/12/2020,15,EdoMex,4
22/12/2020,15,EdoMex,4
23/12/2020,15,EdoMex,4
24/12/2020,15,EdoMex,4
25/12/2020,15,EdoMex,4
26/12/2020,15,EdoMex,4
27/12/2020,15,EdoMex,4
28/12/2020,15,EdoMex,4
29/12/2020,15,EdoMex,4
30/12/2020,15,EdoMex,4
31/12/2020,15,EdoMex,4
01/01/2021,15,EdoMex,4
02/01/2021,15,EdoMex,4
03/01/2021,15,EdoMex,4
21/12/2020,16,Michoacán,3
22/12/2020,16,Michoacán,3
23/12/2020,16,Michoacán,3
24/12/2020,16,Michoacán,3
25/12/2020,16,Michoacán,3
26/12/2020,16,Michoacán,3
27/12/2020,16,Michoacán,3
28/12/2020,16,Michoacán,3
29/12/2020,16,Michoacán,3
30/12/2020,16,Michoacán,3
31/12/2020,16,Michoacán,3
01/01/2021,16,Michoacán,3
02/01/2021,16,Michoacán,3
03/01/2021,16,Michoacán,3
21/12/2020,17,Morelos,4
22/12/2020,17,Morelos,4
23/12/2020,17,Morelos,4
24/12/2020,17,Morelos,4
25/12/2020,17,Morelos,4
26/12/2020,17,Morelos,4
27/12/2020,17,Morelos,4
28/12/2020,17,Morelos,4
29/12/2020,17,Morelos,4
30/12/2020,17,Morelos,4
31/12/2020,17,Morelos,4
01/01/2021,17,Morelos,4
02/01/2021,17,Morelos,4
03/01/2021,17,Morelos,4
21/12/2020,18,Nayarit,3
22/12/2020,18,Nayarit,3
23/12/2020,18,Nayarit,3
24/12/2020,18,Nayarit,3
25/12/2020,18,Nayarit,3
26/12/2020,18,Nayarit,3
27/12/2020,18,Nayarit,3
28/12/2020,18,Nayarit,3
29/12/2020,18,Nayarit,3
30/12/2020,18,Nayarit,3
31/12/2020,18,Nayarit,3
01/01/2021,18,Nayarit,3
02/01/2021,18,Nayarit,3
03/01/2021,18,Nayarit,3
21/12/2020,19,Nuevo León,3
22/12/2020,19,Nuevo León,3
23/12/2020,19,Nuevo León,3
24/12/2020,19,Nuevo León,3
25/12/2020,19,Nuevo León,3
26/12/2020,19,Nuevo León,3
27/12/2020,19,Nuevo León,3
28/12/2020,19,Nuevo León,3
29/12/2020,19,Nuevo León,3
30/12/2020,19,Nuevo León,3
31/12/2020,19,Nuevo León,3
01/01/2021,19,Nuevo León,3
02/01/2021,19,Nuevo León,3
03/01/2021,19,Nuevo León,3
21/12/2020,20,Veracruz,2
22/12/2020,20,Veracruz,2
23/12/2020,20,Veracruz,2
24/12/2020,20,Veracruz,2
25/12/2020,20,Veracruz,2
26/12/2020,20,Veracruz,2
27/12/2020,20,Veracruz,2
28/12/2020,20,Veracruz,2
29/12/2020,20,Veracruz,2
30/12/2020,20,Veracruz,2
31/12/2020,20,Veracruz,2
01/01/2021,20,Veracruz,2
02/01/2021,20,Veracruz,2
03/01/2021,20,Veracruz,2
21/12/2020,20,Oaxaca,3
22/12/2020,20,Oaxaca,3
23/12/2020,20,Oaxaca,3
24/12/2020,20,Oaxaca,3
25/12/2020,20,Oaxaca,3
26/12/2020,20,Oaxaca,3
27/12/2020,20,Oaxaca,3
28/12/2020,20,Oaxaca,3
29/12/2020,20,Oaxaca,3
30/12/2020,20,Oaxaca,3
31/12/2020,20,Oaxaca,3
01/01/2021,20,Oaxaca,3
02/01/2021,20,Oaxaca,3
03/01/2021,20,Oaxaca,3
21/12/2020,21,Puebla,3
22/12/2020,21,Puebla,3
23/12/2020,21,Puebla,3
24/12/2020,21,Puebla,3
25/12/2020,21,Puebla,3
26/12/2020,21,Puebla,3
27/12/2020,21,Puebla,3
28/12/2020,21,Puebla,3
29/12/2020,21,Puebla,3
30/12/2020,21,Puebla,3
31/12/2020,21,Puebla,3
01/01/2021,21,Puebla,3
02/01/2021,21,Puebla,3
03/01/2021,21,Puebla,3
21/12/2020,22,Querétaro,3
22/12/2020,22,Querétaro,3
23/12/2020,22,Querétaro,3
24/12/2020,22,Querétaro,3
25/12/2020,22,Querétaro,3
26/12/2020,22,Querétaro,3
27/12/2020,22,Querétaro,3
28/12/2020,22,Querétaro,3
29/12/2020,22,Querétaro,3
30/12/2020,22,Querétaro,3
31/12/2020,22,Querétaro,3
01/01/2021,22,Querétaro,3
02/01/2021,22,Querétaro,3
03/01/2021,22,Querétaro,3
21/12/2020,23,Quintana Roo,3
22/12/2020,23,Quintana Roo,3
23/12/2020,23,Quintana Roo,3
24/12/2020,23,Quintana Roo,3
25/12/2020,23,Quintana Roo,3
26/12/2020,23,Quintana Roo,3
27/12/2020,23,Quintana Roo,3
28/12/2020,23,Quintana Roo,3
29/12/2020,23,Quintana Roo,3
30/12/2020,23,Quintana Roo,3
31/12/2020,23,Quintana Roo,3
01/01/2021,23,Quintana Roo,3
02/01/2021,23,Quintana Roo,3
03/01/2021,23,Quintana Roo,3
21/12/2020,24,San Luis Potosí,3
22/12/2020,24,San Luis Potosí,3
23/12/2020,24,San Luis Potosí,3
24/12/2020,24,San Luis Potosí,3
25/12/2020,24,San Luis Potosí,3
26/12/2020,24,San Luis Potosí,3
27/12/2020,24,San Luis Potosí,3
28/12/2020,24,San Luis Potosí,3
29/12/2020,24,San Luis Potosí,3
30/12/2020,24,San Luis Potosí,3
31/12/2020,24,San Luis Potosí,3
01/01/2021,24,San Luis Potosí,3
02/01/2021,24,San Luis Potosí,3
03/01/2021,24,San Luis Potosí,3
21/12/2020,25,Sinaloa,2
22/12/2020,25,Sinaloa,2
23/12/2020,25,Sinaloa,2
24/12/2020,25,Sinaloa,2
25/12/2020,25,Sinaloa,2
26/12/2020,25,Sinaloa,2
27/12/2020,25,Sinaloa,2
28/12/2020,25,Sinaloa,2
29/12/2020,25,Sinaloa,2
30/12/2020,25,Sinaloa,2
31/12/2020,25,Sinaloa,2
01/01/2021,25,Sinaloa,2
02/01/2021,25,Sinaloa,2
03/01/2021,25,Sinaloa,2
21/12/2020,26,Sonora,3
22/12/2020,26,Sonora,3
23/12/2020,26,Sonora,3
24/12/2020,26,Sonora,3
25/12/2020,26,Sonora,3
26/12/2020,26,Sonora,3
27/12/2020,26,Sonora,3
28/12/2020,26,Sonora,3
29/12/2020,26,Sonora,3
30/12/2020,26,Sonora,3
31/12/2020,26,Sonora,3
01/01/2021,26,Sonora,3
02/01/2021,26,Sonora,3
03/01/2021,26,Sonora,3
21/12/2020,27,Tabasco,3
22/12/2020,27,Tabasco,3
23/12/2020,27,Tabasco,3
24/12/2020,27,Tabasco,3
25/12/2020,27,Tabasco,3
26/12/2020,27,Tabasco,3
27/12/2020,27,Tabasco,3
28/12/2020,27,Tabasco,3
29/12/2020,27,Tabasco,3
30/12/2020,27,Tabasco,3
31/12/2020,27,Tabasco,3
01/01/2021,27,Tabasco,3
02/01/2021,27,Tabasco,3
03/01/2021,27,Tabasco,3
21/12/2020,28,Tamaulipas,2
22/12/2020,28,Tamaulipas,2
23/12/2020,28,Tamaulipas,2
24/12/2020,28,Tamaulipas,2
25/12/2020,28,Tamaulipas,2
26/12/2020,28,Tamaulipas,2
27/12/2020,28,Tamaulipas,2
28/12/2020,28,Tamaulipas,2
29/12/2020,28,Tamaulipas,2
30/12/2020,28,Tamaulipas,2
31/12/2020,28,Tamaulipas,2
01/01/2021,28,Tamaulipas,2
02/01/2021,28,Tamaulipas,2
03/01/2021,28,Tamaulipas,2
21/12/2020,29,Tlaxcala,3
22/12/2020,29,Tlaxcala,3
23/12/2020,29,Tlaxcala,3
24/12/2020,29,Tlaxcala,3
25/12/2020,29,Tlaxcala,3
26/12/2020,29,Tlaxcala,3
27/12/2020,29,Tlaxcala,3
28/12/2020,29,Tlaxcala,3
29/12/2020,29,Tlaxcala,3
30/12/2020,29,Tlaxcala,3
31/12/2020,29,Tlaxcala,3
01/01/2021,29,Tlaxcala,3
02/01/2021,29,Tlaxcala,3
03/01/2021,29,Tlaxcala,3
21/12/2020,31,Yucatán,3
22/12/2020,31,Yucatán,3
23/12/2020,31,Yucatán,3
24/12/2020,31,Yucatán,3
25/12/2020,31,Yucatán,3
26/12/2020,31,Yucatán,3
27/12/2020,31,Yucatán,3
28/12/2020,31,Yucatán,3
29/12/2020,31,Yucatán,3
30/12/2020,31,Yucatán,3
31/12/2020,31,Yucatán,3
01/01/2021,31,Yucatán,3
02/01/2021,31,Yucatán,3
03/01/2021,31,Yucatán,3
21/12/2020,32,Zacatecas,3
22/12/2020,32,Zacatecas,3
23/12/2020,32,Zacatecas,3
24/12/2020,32,Zacatecas,3
25/12/2020,32,Zacatecas,3
26/12/2020,32,Zacatecas,3
27/12/2020,32,Zacatecas,3
28/12/2020,32,Zacatecas,3
29/12/2020,32,Zacatecas,3
30/12/2020,32,Zacatecas,3
31/12/2020,32,Zacatecas,3
01/01/2021,32,Zacatecas,3
02/01/2021,32,Zacatecas,3
03/01/2021,32,Zacatecas,3
18/01/2021,1,Aguascalientes,3
19/01/2021,1,Aguascalientes,3
20/01/2021,1,Aguascalientes,3
21/01/2021,1,Aguascalientes,3
22/01/2021,1,Aguascalientes,3
23/01/2021,1,Aguascalientes,3
24/01/2021,1,Aguascalientes,3
25/01/2021,1,Aguascalientes,3
26/01/2021,1,Aguascalientes,3
27/01/2021,1,Aguascalientes,3
28/01/2021,1,Aguascalientes,3
29/01/2021,1,Aguascalientes,3
30/01/2021,1,Aguascalientes,3
31/01/2021,1,Aguascalientes,3
18/01/2021,2,Baja California,3
19/01/2021,2,Baja California,3
20/01/2021,2,Baja California,3
21/01/2021,2,Baja California,3
22/01/2021,2,Baja California,3
23/01/2021,2,Baja California,3
24/01/2021,2,Baja California,3
25/01/2021,2,Baja California,3
26/01/2021,2,Baja California,3
27/01/2021,2,Baja California,3
28/01/2021,2,Baja California,3
29/01/2021,2,Baja California,3
30/01/2021,2,Baja California,3
31/01/2021,2,Baja California,3
18/01/2021,3,Baja California Sur,3
19/01/2021,3,Baja California Sur,3
20/01/2021,3,Baja California Sur,3
21/01/2021,3,Baja California Sur,3
22/01/2021,3,Baja California Sur,3
23/01/2021,3,Baja California Sur,3
24/01/2021,3,Baja California Sur,3
25/01/2021,3,Baja California Sur,3
26/01/2021,3,Baja California Sur,3
27/01/2021,3,Baja California Sur,3
28/01/2021,3,Baja California Sur,3
29/01/2021,3,Baja California Sur,3
30/01/2021,3,Baja California Sur,3
31/01/2021,3,Baja California Sur,3
18/01/2021,4,Campeche,1
19/01/2021,4,Campeche,1
20/01/2021,4,Campeche,1
21/01/2021,4,Campeche,1
22/01/2021,4,Campeche,1
23/01/2021,4,Campeche,1
24/01/2021,4,Campeche,1
25/01/2021,4,Campeche,1
26/01/2021,4,Campeche,1
27/01/2021,4,Campeche,1
28/01/2021,4,Campeche,1
29/01/2021,4,Campeche,1
30/01/2021,4,Campeche,1
31/01/2021,4,Campeche,1
18/01/2021,5,Chiapas,2
19/01/2021,5,Chiapas,2
20/01/2021,5,Chiapas,2
21/01/2021,5,Chiapas,2
22/01/2021,5,Chiapas,2
23/01/2021,5,Chiapas,2
24/01/2021,5,Chiapas,2
25/01/2021,5,Chiapas,2
26/01/2021,5,Chiapas,2
27/01/2021,5,Chiapas,2
28/01/2021,5,Chiapas,2
29/01/2021,5,Chiapas,2
30/01/2021,5,Chiapas,2
31/01/2021,5,Chiapas,2
18/01/2021,6,Chihuahua,2
19/01/2021,6,Chihuahua,2
